name	ltla	date	epoch
England/ALDP-31BC26D/2022|BA.1.15.1|2022-01-08	E08000031	2022-01-08	2
England/MILK-3082322/2021|BA.1.15.1|2021-12-30	E09000015	2021-12-30	2
England/MILK-31BCD7B/2022|BA.1.15.1|2022-01-05	E08000030	2022-01-05	2
England/LSPA-31F7AE6/2022|BA.1.15.1|2022-01-07	E08000026	2022-01-07	2
England/QEUH-30AA11B/2021|BA.1.15.1|2021-12-29	E08000036	2021-12-29	2
England/ALDP-3475BAE/2022|BA.1.15.1|2022-01-27	E08000025	2022-01-27	2
England/DHSC-CYYT1XB/2021|BA.1.15.1|2021-12-20	E09000003	2021-12-20	1
England/LSPA-31E0CEA/2022|BA.1.15.1|2022-01-06	E07000220	2022-01-06	2
England/MILK-327E06C/2022|BA.1.15.1|2022-01-13	E09000002	2022-01-13	2
England/LSPA-31F9ECA/2022|BA.1.15.1|2022-01-06	E07000220	2022-01-06	2
England/ALDP-33BEC7A/2022|BA.1.15.1|2022-01-21	E06000008	2022-01-21	2
England/MILK-32F3445/2022|BA.1.15.1|2022-01-17	E07000155	2022-01-17	2
England/MILK-345454D/2022|BA.1.15.1|2022-01-26	E07000155	2022-01-26	2
England/MILK-33AFCC7/2022|BA.1.15.1|2022-01-22	E07000155	2022-01-22	2
England/QEUH-32DAD94/2022|BA.1.15.1|2022-01-13	E08000032	2022-01-13	2
England/ALDP-32074E4/2022|BA.1.15.1|2022-01-09	E06000016	2022-01-09	2
England/ALDP-2F51EB6/2021|BA.1.15.1|2021-12-18	E08000010	2021-12-18	1
England/LSPA-3062461/2021|BA.1.15.1|2021-12-26	E08000025	2021-12-26	2
England/DHSC-CYB6AUZ/2022|BA.1.15.1|2022-01-30	E07000087	2022-01-30	2
England/ALDP-3295B04/2022|BA.1.15.1|2022-01-13	E08000030	2022-01-13	2
England/LSPA-2FC897D/2021|BA.1.15.1|2021-12-20	E06000021	2021-12-20	1
England/LSPA-3427622/2022|BA.1.15.1|2022-01-24	E08000030	2022-01-24	2
England/ALDP-320C4FE/2022|BA.1.15.1|2022-01-08	E08000025	2022-01-08	2
England/DHSC-CYNTSKF/2022|BA.1.15.1|2022-01-24	E06000013	2022-01-24	2
England/ALDP-323FC54/2022|BA.1.15.1|2022-01-11	E06000020	2022-01-11	2
England/ALDP-325CD21/2022|BA.1.15.1|2022-01-11	E08000029	2022-01-11	2
England/ALDP-2FCA47A/2021|BA.1.15.1|2021-12-18	E08000025	2021-12-18	1
England/ALDP-32C7D7C/2022|BA.1.15.1|2022-01-15	E06000021	2022-01-15	2
England/QEUH-3291C41/2022|BA.1.15.1|2022-01-13	E06000049	2022-01-13	2
England/QEUH-2F6EE5C/2021|BA.1.15.1|2021-12-18	E08000035	2021-12-18	1
England/MILK-30CA17F/2022|BA.1.15.1|2022-01-01	E07000196	2022-01-01	2
England/ALDP-322E46F/2022|BA.1.15.1|2022-01-11	E08000031	2022-01-11	2
England/ALDP-339E2D8/2022|BA.1.15.1|2022-01-20	E08000028	2022-01-20	2
England/ALDP-3058370/2021|BA.1.15.1|2021-12-28	E08000025	2021-12-28	2
England/LSPA-30A3516/2021|BA.1.15.1|2021-12-28	E08000025	2021-12-28	2
England/LSPA-30A0B17/2021|BA.1.15.1|2021-12-28	E06000055	2021-12-28	2
England/MILK-3162B2F/2022|BA.1.15.1|2022-01-06	E09000003	2022-01-06	2
England/MILK-32D0AC4/2022|BA.1.15.1|2022-01-16	E07000188	2022-01-16	2
England/PHWC-P8JNKZ/2022|BA.1.15.1|2022-01-09	E06000019	2022-01-09	2
England/BRBR-2F64DB3/2021|BA.1.15.1|2021-12-18	E08000026	2021-12-18	1
England/ALDP-330E446/2022|BA.1.15.1|2022-01-17	E08000025	2022-01-17	2
England/ALDP-32A0007/2022|BA.1.15.1|2022-01-14	E08000005	2022-01-14	2
England/ALDP-327AE84/2022|BA.1.15.1|2022-01-13	E08000005	2022-01-13	2
England/ALDP-327AEC0/2022|BA.1.15.1|2022-01-13	E08000005	2022-01-13	2
England/PLYM-32286BA/2022|BA.1.15.1|2022-01-11	E07000189	2022-01-11	2
England/MILK-330F14E/2022|BA.1.15.1|2022-01-17	E09000031	2022-01-17	2
England/MILK-327729A/2022|BA.1.15.1|2022-01-14	E07000082	2022-01-14	2
England/ALDP-3341993/2022|BA.1.15.1|2022-01-16	E07000238	2022-01-16	2
England/MILK-30E3BEB/2022|BA.1.15.1|2022-01-03	E07000219	2022-01-03	2
England/ALDP-31C8969/2022|BA.1.15.1|2022-01-08	E08000030	2022-01-08	2
England/ALDP-3022667/2021|BA.1.15.1|2021-12-22	E08000025	2021-12-22	1
England/HSLL-329DDCA/2022|BA.1.15.1|2022-01-14	E06000034	2022-01-14	2
England/HSLL-329E084/2022|BA.1.15.1|2022-01-14	E06000034	2022-01-14	2
England/LSPA-305D1EA/2021|BA.1.15.1|2021-12-27	E07000234	2021-12-27	2
England/ALDP-351B7C3/2022|BA.1.15.1|2022-01-31	E06000013	2022-01-31	2
England/ALDP-307C060/2021|BA.1.15.1|2021-12-30	E06000051	2021-12-30	2
England/ALDP-31BD976/2022|BA.1.15.1|2022-01-08	E06000020	2022-01-08	2
England/ALDP-339B763/2022|BA.1.15.1|2022-01-21	E08000025	2022-01-21	2
England/ALDP-30706F1/2021|BA.1.15.1|2021-12-29	E07000238	2021-12-29	2
England/ALDP-3235C30/2022|BA.1.15.1|2022-01-09	E08000025	2022-01-09	2
England/LSPA-3211739/2022|BA.1.15.1|2022-01-07	E08000031	2022-01-07	2
England/LSPA-342781D/2022|BA.1.15.1|2022-01-24	E08000025	2022-01-24	2
England/ALDP-342C55D/2022|BA.1.15.1|2022-01-22	E06000013	2022-01-22	2
England/ALDP-3327429/2022|BA.1.15.1|2022-01-17	E08000025	2022-01-17	2
England/ALDP-3339C3B/2022|BA.1.15.1|2022-01-19	E08000026	2022-01-19	2
England/ALDP-337C892/2022|BA.1.15.1|2022-01-18	E08000036	2022-01-18	2
England/ALDP-3267312/2022|BA.1.15.1|2022-01-12	E08000028	2022-01-12	2
England/MILK-3098927/2021|BA.1.15.1|2021-12-30	E09000011	2021-12-30	2
England/ALDP-33E509C/2022|BA.1.15.1|2022-01-22	E08000009	2022-01-22	2
England/ALDP-334611E/2022|BA.1.15.1|2022-01-18	E07000134	2022-01-18	2
England/LSPA-326F9CD/2022|BA.1.15.1|2022-01-10	E08000025	2022-01-10	2
England/ALDP-3356861/2022|BA.1.15.1|2022-01-18	E06000020	2022-01-18	2
England/ALDP-3325E4B/2022|BA.1.15.1|2022-01-17	E08000031	2022-01-17	2
England/ALDP-32B9821/2022|BA.1.15.1|2022-01-14	E06000049	2022-01-14	2
England/ALDP-3282056/2022|BA.1.15.1|2022-01-13	E08000025	2022-01-13	2
England/MILK-2DFDD93/2021|BA.1.15.1|2021-12-09	E06000060	2021-12-09	1
England/LSPA-309EC91/2021|BA.1.15.1|2021-12-29	E07000218	2021-12-29	2
England/LSPA-3095B06/2021|BA.1.15.1|2021-12-29	E07000196	2021-12-29	2
England/PLYM-2FAE9F5/2021|BA.1.15.1|2021-12-21	E06000058	2021-12-21	1
England/ALDP-320A760/2022|BA.1.15.1|2022-01-07	E07000218	2022-01-07	2
England/PLYM-3343CB6/2022|BA.1.15.1|2022-01-19	E06000059	2022-01-19	2
England/LSPA-31F7882/2022|BA.1.15.1|2022-01-07	E08000026	2022-01-07	2
England/LSPA-3205246/2022|BA.1.15.1|2022-01-06	E08000031	2022-01-06	2
England/LSPA-3023D16/2021|BA.1.15.1|2021-12-22	E06000015	2021-12-22	1
England/ALDP-2F7670B/2021|BA.1.15.1|2021-12-17	E06000021	2021-12-17	1
England/LSPA-2FB7C96/2021|BA.1.15.1|2021-12-19	E07000192	2021-12-19	1
England/ALDP-31C2853/2022|BA.1.15.1|2022-01-04	E07000238	2022-01-04	2
England/MILK-347F5A6/2022|BA.1.15.1|2022-01-27	E06000060	2022-01-27	2
England/MILK-349E9A5/2022|BA.1.15.1|2022-01-27	E06000060	2022-01-27	2
England/BRBR-32E03E4/2022|BA.1.15.1|2022-01-16	E08000025	2022-01-16	2
England/LSPA-3403E60/2022|BA.1.15.1|2022-01-23	E08000028	2022-01-23	2
England/MILK-3089C99/2021|BA.1.15.1|2021-12-30	E07000176	2021-12-30	2
England/ALDP-2F72E28/2021|BA.1.15.1|2021-12-19	E08000025	2021-12-19	1
England/ALDP-337E57B/2022|BA.1.15.1|2022-01-20	E08000025	2022-01-20	2
England/MILK-2F5624C/2021|BA.1.15.1|2021-12-17	E07000099	2021-12-17	1
England/ALDP-2F303DC/2021|BA.1.15.1|2021-12-17	E08000025	2021-12-17	1
England/QEUH-2FECC89/2021|BA.1.15.1|2021-12-23	E08000001	2021-12-23	1
England/ALDP-338232F/2022|BA.1.15.1|2022-01-20	E06000012	2022-01-20	2
England/QEUH-3031F4C/2021|BA.1.15.1|2021-12-28	E08000003	2021-12-28	2
England/QEUH-2FCDA39/2021|BA.1.15.1|2021-12-22	E08000001	2021-12-22	1
England/ALDP-34C2C63/2022|BA.1.15.1|2022-01-29	E08000001	2022-01-29	2
England/QEUH-30A9EE8/2021|BA.1.15.1|2021-12-29	E08000001	2021-12-29	2
England/ALDP-302A9DF/2021|BA.1.15.1|2021-12-27	E06000049	2021-12-27	2
England/ALDP-309AF9C/2021|BA.1.15.1|2021-12-31	E08000035	2021-12-31	2
England/QEUH-316158C/2022|BA.1.15.1|2022-01-04	E08000010	2022-01-04	2
England/QEUH-31D6591/2022|BA.1.15.1|2022-01-04	E07000117	2022-01-04	2
England/QEUH-31C7690/2022|BA.1.15.1|2022-01-06	E08000035	2022-01-06	2
England/ALDP-334B86F/2022|BA.1.15.1|2022-01-18	E08000005	2022-01-18	2
England/QEUH-32D2628/2022|BA.1.15.1|2022-01-15	E06000014	2022-01-15	2
England/ALDP-3124664/2022|BA.1.15.1|2022-01-03	E08000010	2022-01-03	2
England/QEUH-308C58C/2021|BA.1.15.1|2021-12-29	E08000002	2021-12-29	2
England/DHSC-CYBBT15/2021|BA.1.15.1|2021-12-27	E08000006	2021-12-27	2
England/ALDP-30F81C3/2021|BA.1.15.1|2021-12-30	E08000003	2021-12-30	2
England/ALDP-34F91FB/2022|BA.1.15.1|2022-01-31	E07000142	2022-01-31	2
England/DHSC-CYDNNDF/2022|BA.1.15.1|2022-01-12	E08000007	2022-01-12	2
England/QEUH-3234527/2022|BA.1.15.1|2022-01-12	E08000035	2022-01-12	2
England/ALDP-3487893/2022|BA.1.15.1|2022-01-28	E06000012	2022-01-28	2
England/ALDP-3386974/2022|BA.1.15.1|2022-01-20	E06000012	2022-01-20	2
England/ALDP-3473DB9/2022|BA.1.15.1|2022-01-27	E08000007	2022-01-27	2
England/LSPA-3216619/2022|BA.1.15.1|2022-01-08	E06000021	2022-01-08	2
England/QEUH-31F0B62/2022|BA.1.15.1|2022-01-08	E08000035	2022-01-08	2
England/QEUH-31CF05E/2022|BA.1.15.1|2022-01-04	E08000010	2022-01-04	2
England/LSPA-305CF69/2021|BA.1.15.1|2021-12-27	E08000028	2021-12-27	2
England/NORT-YBMR6E/2021|BA.1.15.1|2021-12-28	E07000128	2021-12-28	2
England/ALDP-3280A69/2022|BA.1.15.1|2022-01-12	E08000016	2022-01-12	2
England/QEUH-3168637/2022|BA.1.15.1|2022-01-05	E08000034	2022-01-05	2
England/ALDP-3033A49/2021|BA.1.15.1|2021-12-27	E07000195	2021-12-27	2
England/QEUH-3055FCA/2021|BA.1.15.1|2021-12-28	E08000035	2021-12-28	2
England/ALDP-2FF1B84/2021|BA.1.15.1|2021-12-22	E06000012	2021-12-22	1
England/ALDP-31B6087/2022|BA.1.15.1|2022-01-06	E06000049	2022-01-06	2
England/QEUH-30A84F6/2021|BA.1.15.1|2021-12-29	E08000035	2021-12-29	2
England/QEUH-30A9D81/2021|BA.1.15.1|2021-12-29	E08000032	2021-12-29	2
England/LSPA-3536610/2022|BA.1.15.1|2022-01-31	E08000030	2022-01-31	2
England/DHSC-CYBUQQN/2021|BA.1.15.1|2021-12-21	E06000016	2021-12-21	1
England/ALDP-2F35B1B/2021|BA.1.15.1|2021-12-18	E08000029	2021-12-18	1
England/ALDP-3306AC4/2022|BA.1.15.1|2022-01-16	E08000025	2022-01-16	2
England/HSLL-3202355/2022|BA.1.15.1|2022-01-10	E09000003	2022-01-10	2
England/PLYM-34574F2/2022|BA.1.15.1|2022-01-26	E06000052	2022-01-26	2
England/ALDP-33694C1/2022|BA.1.15.1|2022-01-19	E08000025	2022-01-19	2
England/DHSC-CYB67NI/2021|BA.1.15.1|2021-12-19	E07000103	2021-12-19	1
England/MILK-2F0C48B/2021|BA.1.15.1|2021-12-16	E09000009	2021-12-16	1
England/ALDP-2FFE352/2021|BA.1.15.1|2021-12-22	E08000025	2021-12-22	1
England/LSPA-3201B03/2022|BA.1.15.1|2022-01-08	E07000221	2022-01-08	2
England/ALDP-3475F39/2022|BA.1.15.1|2022-01-27	E08000034	2022-01-27	2
England/ALDP-31AB6B0/2022|BA.1.15.1|2022-01-06	E08000031	2022-01-06	2
England/LSPA-30F58C1/2021|BA.1.15.1|2021-12-31	E07000218	2021-12-31	2
England/LSPA-305E4FF/2021|BA.1.15.1|2021-12-27	E08000027	2021-12-27	2
England/ALDP-33A1CB6/2022|BA.1.15.1|2022-01-20	E08000027	2022-01-20	2
England/ALDP-3172D53/2022|BA.1.15.1|2022-01-04	E07000237	2022-01-04	2
England/LSPA-309EC0A/2021|BA.1.15.1|2021-12-29	E08000026	2021-12-29	2
England/LSPA-32927C7/2022|BA.1.15.1|2022-01-11	E08000030	2022-01-11	2
England/LSPA-32ADA2A/2022|BA.1.15.1|2022-01-14	E08000025	2022-01-14	2
England/ALDP-3384F38/2022|BA.1.15.1|2022-01-20	E06000013	2022-01-20	2
England/MILK-330C0BD/2022|BA.1.15.1|2022-01-17	E06000055	2022-01-17	2
England/ALDP-32C7B45/2022|BA.1.15.1|2022-01-16	E07000193	2022-01-16	2
England/BRBR-3146392/2022|BA.1.15.1|2022-01-04	E06000036	2022-01-04	2
England/LSPA-30999F9/2021|BA.1.15.1|2021-12-29	E08000025	2021-12-29	2
England/MILK-2FAFD70/2021|BA.1.15.1|2021-12-20	E06000016	2021-12-20	1
England/LSPA-30237BE/2021|BA.1.15.1|2021-12-24	E08000025	2021-12-24	1
England/ALDP-2F4E229/2021|BA.1.15.1|2021-12-18	E08000025	2021-12-18	1
England/LSPA-329285B/2022|BA.1.15.1|2022-01-11	E07000154	2022-01-11	2
England/ALDP-339A360/2022|BA.1.15.1|2022-01-21	E06000019	2022-01-21	2
England/MILK-3274A0E/2022|BA.1.15.1|2022-01-13	E06000019	2022-01-13	2
England/ALDP-31B1A51/2022|BA.1.15.1|2022-01-06	E07000196	2022-01-06	2
England/LSPA-2FFDD46/2021|BA.1.15.1|2021-12-23	E08000029	2021-12-23	1
England/HSLL-2ED1BC7/2021|BA.1.15.1|2021-12-15	E09000003	2021-12-15	1
England/LSPA-32008C1/2022|BA.1.15.1|2022-01-06	E08000030	2022-01-06	2
England/MILK-2FAC04D/2021|BA.1.15.1|2021-12-21	E07000155	2021-12-21	1
England/QEUH-32CDA7F/2022|BA.1.15.1|2022-01-16	E06000013	2022-01-16	2
England/LSPA-306F482/2021|BA.1.15.1|2021-12-27	E06000031	2021-12-27	2
England/LSPA-350BA54/2022|BA.1.15.1|2022-01-30	E08000025	2022-01-30	2
England/LSPA-3421FE1/2022|BA.1.15.1|2022-01-24	E08000025	2022-01-24	2
England/LSPA-30A1E0E/2021|BA.1.15.1|2021-12-28	E08000025	2021-12-28	2
England/LSPA-3423CD9/2022|BA.1.15.1|2022-01-25	E08000030	2022-01-25	2
England/MILK-303A74B/2021|BA.1.15.1|2021-12-28	E07000081	2021-12-28	2
England/PHWC-P8DPDG/2022|BA.1.15.1|2022-01-04	E06000050	2022-01-04	2
England/ALDP-2F4AAF8/2021|BA.1.15.1|2021-12-18	E07000238	2021-12-18	1
England/ALDP-320FE2A/2022|BA.1.15.1|2022-01-06	E08000025	2022-01-06	2
England/ALDP-3353C1D/2022|BA.1.15.1|2022-01-18	E06000051	2022-01-18	2
England/ALDP-3347827/2022|BA.1.15.1|2022-01-18	E06000051	2022-01-18	2
England/ALDP-2EAC424/2021|BA.1.15.1|2021-12-13	E08000027	2021-12-13	1
England/ALDP-2F50075/2021|BA.1.15.1|2021-12-18	E07000219	2021-12-18	1
England/MILK-349E88A/2022|BA.1.15.1|2022-01-27	E06000060	2022-01-27	2
England/BRBR-3249DBE/2022|BA.1.15.1|2022-01-11	E06000060	2022-01-11	2
England/MILK-303969A/2021|BA.1.15.1|2021-12-28	E09000019	2021-12-28	2
England/MILK-301F83A/2021|BA.1.15.1|2021-12-28	E09000019	2021-12-28	2
England/LSPA-2F68AD6/2021|BA.1.15.1|2021-12-16	E07000218	2021-12-16	1
England/ALDP-2F76765/2021|BA.1.15.1|2021-12-17	E06000021	2021-12-17	1
England/ALDP-34C6AA1/2022|BA.1.15.1|2022-01-30	E07000127	2022-01-30	2
England/ALDP-3150F64/2022|BA.1.15.1|2022-01-04	E07000127	2022-01-04	2
England/ALDP-3150F37/2022|BA.1.15.1|2022-01-04	E07000127	2022-01-04	2
England/ALDP-31241EB/2022|BA.1.15.1|2022-01-03	E08000025	2022-01-03	2
England/LSPA-34E2E3A/2022|BA.1.15.1|2022-01-28	E06000031	2022-01-28	2
England/ALDP-3111B3E/2022|BA.1.15.1|2022-01-03	E08000031	2022-01-03	2
England/LSPA-3216558/2022|BA.1.15.1|2022-01-06	E08000031	2022-01-06	2
England/ALDP-3389CE1/2022|BA.1.15.1|2022-01-20	E06000013	2022-01-20	2
England/ALDP-32B86A0/2022|BA.1.15.1|2022-01-14	E08000031	2022-01-14	2
England/MILK-3449DAD/2022|BA.1.15.1|2022-01-26	E07000134	2022-01-26	2
England/ALDP-33C4224/2022|BA.1.15.1|2022-01-20	E08000025	2022-01-20	2
England/LSPA-3266A0F/2022|BA.1.15.1|2022-01-08	E06000031	2022-01-08	2
England/MILK-32756FA/2022|BA.1.15.1|2022-01-15	E09000015	2022-01-15	2
England/MILK-32CC1A8/2022|BA.1.15.1|2022-01-16	E06000042	2022-01-16	2
England/MILK-33D15C1/2022|BA.1.15.1|2022-01-23	E09000015	2022-01-23	2
England/LSPA-30E8AAD/2021|BA.1.15.1|2021-12-31	E07000237	2021-12-31	2
England/PHWC-PG5JXN/2021|BA.1.15.1|2021-12-29	E08000009	2021-12-29	2
England/BRBR-31D0904/2022|BA.1.15.1|2022-01-06	E07000084	2022-01-06	2
England/ALDP-33A8E9B/2022|BA.1.15.1|2022-01-21	E08000035	2022-01-21	2
England/QEUH-3178E69/2022|BA.1.15.1|2022-01-04	E08000035	2022-01-04	2
England/ALDP-2F399A4/2021|BA.1.15.1|2021-12-17	E08000025	2021-12-17	1
England/ALDP-2F27CDD/2021|BA.1.15.1|2021-12-16	E08000025	2021-12-16	1
England/ALDP-303E6A4/2021|BA.1.15.1|2021-12-28	E08000016	2021-12-28	2
England/LSPA-321653A/2022|BA.1.15.1|2022-01-08	E08000031	2022-01-08	2
England/MILK-331D918/2022|BA.1.15.1|2022-01-18	E06000020	2022-01-18	2
England/MILK-2EE6CBD/2021|BA.1.15.1|2021-12-15	E07000098	2021-12-15	1
England/BRBR-2EFA4AF/2021|BA.1.15.1|2021-12-15	E09000029	2021-12-15	1
England/ALDP-2FE692E/2021|BA.1.15.1|2021-12-18	E09000030	2021-12-18	1
England/BRBR-32DFA89/2022|BA.1.15.1|2022-01-16	E06000043	2022-01-16	2
England/MILK-31A30BA/2022|BA.1.15.1|2022-01-08	E06000043	2022-01-08	2
England/MILK-2FFD12C/2021|BA.1.15.1|2021-12-26	E09000023	2021-12-26	2
England/ALDP-30863B5/2021|BA.1.15.1|2021-12-30	E08000027	2021-12-30	2
England/QEUH-3197CA6/2022|BA.1.15.1|2022-01-06	E08000035	2022-01-06	2
England/BRBR-3146787/2022|BA.1.15.1|2022-01-05	E09000018	2022-01-05	2
England/ALDP-3313B1C/2022|BA.1.15.1|2022-01-18	E07000195	2022-01-18	2
England/MILK-3413261/2022|BA.1.15.1|2022-01-25	E09000021	2022-01-25	2
England/MILK-30714BA/2021|BA.1.15.1|2021-12-29	E07000113	2021-12-29	2
England/QEUH-2F6FD03/2021|BA.1.15.1|2021-12-18	E06000011	2021-12-18	1
England/ALDP-2F76871/2021|BA.1.15.1|2021-12-16	E06000025	2021-12-16	1
England/MILK-2F85CA0/2021|BA.1.15.1|2021-12-18	E09000008	2021-12-18	1
England/MILK-306B91E/2021|BA.1.15.1|2021-12-30	E09000009	2021-12-30	2
England/MILK-331C955/2022|BA.1.15.1|2022-01-18	E09000002	2022-01-18	2
England/ALDP-325F052/2022|BA.1.15.1|2022-01-12	E07000195	2022-01-12	2
England/NEWC-34C8B33/2022|BA.1.15.1|2022-01-30	E06000047	2022-01-30	2
England/MILK-31C15C6/2022|BA.1.15.1|2022-01-05	E08000031	2022-01-05	2
England/ALDP-2FFE194/2021|BA.1.15.1|2021-12-22	E08000027	2021-12-22	1
England/DHSC-CYNDY6X/2021|BA.1.15.1|2021-12-24	E09000029	2021-12-24	1
England/HSLL-2F8F13E/2021|BA.1.15.1|2021-12-20	E09000025	2021-12-20	1
England/PLYM-2FD5D9F/2021|BA.1.15.1|2021-12-23	E07000224	2021-12-23	1
England/QEUH-3101560/2022|BA.1.15.1|2022-01-02	E06000011	2022-01-02	2
England/ALDP-30408E5/2021|BA.1.15.1|2021-12-27	E08000017	2021-12-27	2
England/DHSC-CYBOCI5/2022|BA.1.15.1|2022-01-04	E06000004	2022-01-04	2
England/ALDP-34FB0B0/2022|BA.1.15.1|2022-01-31	E08000017	2022-01-31	2
England/QEUH-32CA5DB/2022|BA.1.15.1|2022-01-15	E06000014	2022-01-15	2
England/NEWC-33D0BFD/2022|BA.1.15.1|2022-01-21	E06000015	2022-01-21	2
England/MILK-2F148EE/2021|BA.1.15.1|2021-12-14	E09000031	2021-12-14	1
England/MILK-320DC31/2022|BA.1.15.1|2022-01-11	E09000011	2022-01-11	2
England/PLYM-3024155/2021|BA.1.15.1|2021-12-26	E07000041	2021-12-26	2
England/DHSC-CYDRKEX/2021|BA.1.15.1|2021-12-20	E08000012	2021-12-20	1
England/QEUH-329D058/2022|BA.1.15.1|2022-01-14	E07000122	2022-01-14	2
England/MILK-3280C81/2022|BA.1.15.1|2022-01-14	E09000022	2022-01-14	2
England/BRBR-32A68EB/2022|BA.1.15.1|2022-01-15	E09000015	2022-01-15	2
England/MILK-2EFD04E/2021|BA.1.15.1|2021-12-14	E09000033	2021-12-14	1
England/ALDP-2ECAFF2/2021|BA.1.15.1|2021-12-14	E07000120	2021-12-14	1
England/DHSC-CYBZ9X8/2022|BA.1.15.1|2022-01-23	E06000057	2022-01-23	2
England/PLYM-32F53CE/2022|BA.1.15.1|2022-01-17	E06000059	2022-01-17	2
England/NEWC-33E3C03/2022|BA.1.15.1|2022-01-23	E08000021	2022-01-23	2
England/MILK-32B3186/2022|BA.1.15.1|2022-01-14	E06000056	2022-01-14	2
England/BRBR-32840EB/2022|BA.1.15.1|2022-01-14	E07000225	2022-01-14	2
England/QEUH-329090F/2022|BA.1.15.1|2022-01-14	E08000035	2022-01-14	2
England/QEUH-3177D21/2022|BA.1.15.1|2022-01-04	E08000032	2022-01-04	2
England/NORT-YBDZW3/2021|BA.1.15.1|2021-12-19	E06000057	2021-12-19	1
England/MILK-32F73AE/2022|BA.1.15.1|2022-01-17	E06000033	2022-01-17	2
England/BRBR-3289374/2022|BA.1.15.1|2022-01-13	E07000226	2022-01-13	2
England/MILK-3448B4A/2022|BA.1.15.1|2022-01-26	E07000148	2022-01-26	2
England/MILK-335A715/2022|BA.1.15.1|2022-01-21	E07000148	2022-01-21	2
England/BRBR-3448816/2022|BA.1.15.1|2022-01-26	E07000090	2022-01-26	2
England/LSPA-31E767C/2022|BA.1.15.1|2022-01-06	E07000139	2022-01-06	2
England/MILK-3104372/2022|BA.1.15.1|2022-01-04	E06000033	2022-01-04	2
England/MILK-323CE9D/2022|BA.1.15.1|2022-01-11	E09000026	2022-01-11	2
England/MILK-2F1513D/2021|BA.1.15.1|2021-12-16	E06000036	2021-12-16	1
England/ALDP-2FBDDCA/2021|BA.1.15.1|2021-12-17	E09000032	2021-12-17	1
England/MILK-2E983E2/2021|BA.1.15.1|2021-12-11	E09000032	2021-12-11	1
England/ALDP-2EE8DD6/2021|BA.1.15.1|2021-12-15	E07000218	2021-12-15	1
England/MILK-2E715CB/2021|BA.1.15.1|2021-12-13	E09000030	2021-12-13	1
